url,page_type,subtype,priority,gsc_position,estimated_rank,phase_id,phase_label,top_action,actions
https://simplyenak.com/tours/specialty/heritage-food-tours-kuala-lumpur,colony,specialty:heritage-food-tours-kuala-lumpur,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/heritage-food-tours-penang,colony,specialty:heritage-food-tours-penang,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/market-tours,colony,specialty:market-tours,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/market-tours-kuala-lumpur,colony,specialty:market-tours-kuala-lumpur,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/market-tours-penang,colony,specialty:market-tours-penang,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/night-food-tours,colony,specialty:night-food-tours,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/night-food-tours-kuala-lumpur,colony,specialty:night-food-tours-kuala-lumpur,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/night-food-tours-penang,colony,specialty:night-food-tours-penang,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/street-food-tours,colony,specialty:street-food-tours,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/street-food-tours-kuala-lumpur,colony,specialty:street-food-tours-kuala-lumpur,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/specialty/street-food-tours-penang,colony,specialty:street-food-tours-penang,0.5,0,60,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/corporate-groups,tour,tour:corporate-groups,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/flavours-of-malaysia,tour,tour:flavours-of-malaysia,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/georgetown-night-food-durian,tour,tour:georgetown-night-food-durian,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/inside-pudu,tour,tour:inside-pudu,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/kl-vegetarian-food-tour,tour,tour:kl-vegetarian-food-tour,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/kuala-lumpur-street-food,tour,tour:kuala-lumpur-street-food,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/penang-street-food,tour,tour:penang-street-food,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/private-tours,tour,tour:private-tours,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/private-tours/private-food-tour-kuala-lumpur,tour,tour:private-food-tour-kuala-lumpur,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/private-tours/private-food-tour-penang,tour,tour:private-food-tour-penang,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/secrets-of-kl-nightlife-street-art-and-cocktails,tour,tour:secrets-of-kl-nightlife-street-art-and-cocktails,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/tailored-tours,tour,tour:tailored-tours,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tours/why-simply-enak,tour,tour:why-simply-enak,0.5,0,65,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/directions,supporting,page:directions,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/faq,supporting,page:faq,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/how-it-works,supporting,page:how-it-works,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/how-to-prepare,supporting,page:how-to-prepare,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/stories,supporting,blog-index,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/testimonials,supporting,page:testimonials,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/tour-quiz,supporting,page:tour-quiz,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/track-record,supporting,page:track-record,0.5,0,70,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/privacy,utility,utility:privacy,0.5,0,95,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
https://simplyenak.com/terms,utility,utility:terms,0.5,0,95,1,Foundation (Position 50+ / Unranked),"Set unique, keyword-rich title tags (<60 chars)","Set unique, keyword-rich title tags (<60 chars)
Write compelling meta descriptions (150–160 chars)
Add proper heading hierarchy (H1 → H2 → H3)
Ensure page is indexable (no noindex, no canonical issues)
Add Open Graph and Twitter card meta tags"
